period,state,state_name,sectorid,sector,sales,sales_units,year,month,TMAX,TMIN,TAVG,HDD,CDD,population,per_capita_income
2020-10-01,ME,Maine,COM,commercial,313.19919,million kilowatt hours,2020,10,13.212492068457898,2.6105634817423446,7.910394196668749,299.37890625,0.0148437499999999,1364571,54330
2020-09-01,ME,Maine,COM,commercial,332.37101,million kilowatt hours,2020,9,21.433377764899063,8.022322898508062,14.726177996102656,112.61984126984127,14.754761904761905,1364571,54330
2020-08-01,ME,Maine,COM,commercial,373.56865,million kilowatt hours,2020,8,25.80611025772316,13.33974227683905,19.56889674904106,26.04047619047619,73.68015873015874,1364571,54330
2020-07-01,ME,Maine,COM,commercial,354.51855,million kilowatt hours,2020,7,26.616188177835024,15.62301105711926,21.119599617477142,8.645238095238096,103.2277777777778,1364571,54330
2020-06-01,ME,Maine,COM,commercial,291.39707,million kilowatt hours,2020,6,24.01311858076564,10.870767195767195,17.437516534391534,60.19206349206349,49.12301587301587,1364571,54330
2020-05-01,ME,Maine,COM,commercial,251.31129,million kilowatt hours,2020,5,18.19580964983255,4.704599221910437,11.448506699305604,219.10555555555555,18.47142857142857,1364571,54330
2020-04-01,ME,Maine,COM,commercial,287.27667,million kilowatt hours,2020,4,9.39187586614041,-1.4062653158325908,3.986210414987621,409.6380952380953,0.0,1364571,54330
2020-03-01,ME,Maine,COM,commercial,335.71487,million kilowatt hours,2020,3,5.384469310785853,-5.933483279672696,-0.2745069844434217,551.4595238095237,0.0,1364571,54330
2020-02-01,ME,Maine,COM,commercial,310.76113,million kilowatt hours,2020,2,0.5145737327188941,-11.797064595582391,-5.6412454314317495,679.4483870967742,0.0,1364571,54330
2020-01-01,ME,Maine,COM,commercial,373.02456,million kilowatt hours,2020,1,-0.5431168166191207,-10.055811571940604,-5.299464194279862,704.8634920634921,0.0,1364571,54330
2019-12-01,ME,Maine,COM,commercial,335.21959,million kilowatt hours,2019,12,0.3324656020090548,-9.03154821908602,-4.348963594722694,668.7,0.0,1357523,49983
2019-11-01,ME,Maine,COM,commercial,311.26107,million kilowatt hours,2019,11,4.245137915245674,-4.87228419658646,-0.3196583597795882,534.31328125,0.0,1357523,49983
2019-10-01,ME,Maine,COM,commercial,339.36147,million kilowatt hours,2019,10,13.726353079210584,3.3589302538430874,8.543816923561467,285.7546875,0.0492187499999999,1357523,49983
2019-09-01,ME,Maine,COM,commercial,336.47684,million kilowatt hours,2019,9,20.18016771092912,7.848604937893865,14.01438632441149,124.73492063492064,6.276190476190477,1357523,49983
2019-08-01,ME,Maine,COM,commercial,383.73215,million kilowatt hours,2019,8,25.195181912883804,12.701042998000917,18.94811245544236,18.876984126984127,46.871428571428574,1357523,49983
2019-07-01,ME,Maine,COM,commercial,362.53404,million kilowatt hours,2019,7,27.564805169694548,14.506926313479552,21.035418154320773,4.617460317460318,96.90793650793653,1357523,49983
2019-06-01,ME,Maine,COM,commercial,306.18775,million kilowatt hours,2019,6,22.310598380292443,9.917354966402154,16.11352055220152,68.37063492063493,12.28888888888889,1357523,49983
2019-05-01,ME,Maine,COM,commercial,319.00985,million kilowatt hours,2019,5,15.235890558449372,4.379265720625167,9.807578139537272,250.9309523809524,0.4349206349206349,1357523,49983
2019-04-01,ME,Maine,COM,commercial,335.79844,million kilowatt hours,2019,4,9.735068373028223,-0.390777273872512,4.672145549577856,390.9714285714286,0.0,1357523,49983
2019-03-01,ME,Maine,COM,commercial,368.11433,million kilowatt hours,2019,3,2.8782614264862514,-9.88463057423152,-3.504474166632815,637.2553846153846,0.0,1357523,49983
2019-02-01,ME,Maine,COM,commercial,348.80112,million kilowatt hours,2019,2,-1.945653783538399,-13.468950486835103,-7.701447434332049,702.6576923076923,0.0,1357523,49983
2019-01-01,ME,Maine,COM,commercial,401.80836,million kilowatt hours,2019,1,-3.140232737970224,-14.434089840452469,-8.787161289211346,811.3007692307692,0.0,1357523,49983
2018-12-01,ME,Maine,COM,commercial,367.31386,million kilowatt hours,2018,12,-0.112680554107499,-10.680621056362993,-5.389013442597882,706.9346153846154,0.0,1350606,47729
2018-11-01,ME,Maine,COM,commercial,339.64281,million kilowatt hours,2018,11,3.0642019944295806,-4.611414292731534,-0.7736061491509767,547.2276923076923,0.0,1350606,47729
2018-10-01,ME,Maine,COM,commercial,394.66063,million kilowatt hours,2018,10,11.106891948155388,1.9798116111873223,6.543351779671356,343.5969696969697,0.9522727272727274,1350606,47729
2018-09-01,ME,Maine,COM,commercial,365.82917,million kilowatt hours,2018,9,21.60132624722584,9.29204680410867,15.443108437089167,102.32727272727271,27.01212121212121,1350606,47729
2018-08-01,ME,Maine,COM,commercial,436.82602,million kilowatt hours,2018,8,26.629416382222796,15.05267207597904,20.84281316989933,8.61590909090909,94.0909090909091,1350606,47729
2018-07-01,ME,Maine,COM,commercial,371.29377,million kilowatt hours,2018,7,27.32406864977,14.835100346871675,21.08085645841285,7.215671641791045,99.3037313432836,1350606,47729
2018-06-01,ME,Maine,COM,commercial,352.39752,million kilowatt hours,2018,6,22.45441535480779,9.206931719135786,15.828554820210766,84.3223880597015,19.92537313432836,1350606,47729
2018-05-01,ME,Maine,COM,commercial,324.6383,million kilowatt hours,2018,5,20.30548450754753,5.3813727529170885,12.844090538084352,161.92537313432837,4.981343283582089,1350606,47729
2018-04-01,ME,Maine,COM,commercial,343.375,million kilowatt hours,2018,4,8.88420091659927,-2.008911354557263,3.4401510305614784,430.66641791044776,0.0,1350606,47729
2018-03-01,ME,Maine,COM,commercial,263.07107,million kilowatt hours,2018,3,3.696512291810266,-5.577010277362352,-0.9371727760634628,574.9416666666667,0.0,1350606,47729
2018-02-01,ME,Maine,COM,commercial,376.21438,million kilowatt hours,2018,2,1.708792389202837,-10.283247888098634,-4.287227749447899,605.4544776119402,0.0,1350606,47729
2018-01-01,ME,Maine,COM,commercial,511.98248,million kilowatt hours,2018,1,-3.2531604484155845,-13.949632953398266,-8.601945707818972,804.6261194029851,0.0,1350606,47729
2017-12-01,ME,Maine,COM,commercial,293.51364,million kilowatt hours,2017,12,-2.8727609891376846,-12.52210859207742,-7.699728516781876,778.1059701492537,0.0,1344956,45905
2017-11-01,ME,Maine,COM,commercial,280.6205,million kilowatt hours,2017,11,6.479603447961656,-4.062878039594457,1.207239352687114,490.2343283582089,0.0,1344956,45905
2017-10-01,ME,Maine,COM,commercial,320.57258,million kilowatt hours,2017,10,17.961998268868868,5.661229362105521,11.811613815487194,187.9253731343284,1.0089552238805974,1344956,45905
2017-09-01,ME,Maine,COM,commercial,358.99295,million kilowatt hours,2017,9,23.03204980842912,10.83672936259143,16.934389585510274,62.29621212121212,29.993181818181817,1344956,45905
2017-08-01,ME,Maine,COM,commercial,352.13319,million kilowatt hours,2017,8,24.596776837433755,11.817592608765375,18.20836375479584,35.49166666666667,41.45454545454545,1344956,45905
2017-07-01,ME,Maine,COM,commercial,349.10944,million kilowatt hours,2017,7,25.2072132567636,13.24953104599076,19.228293781471223,18.62878787878788,55.665909090909096,1344956,45905
2017-06-01,ME,Maine,COM,commercial,340.82661,million kilowatt hours,2017,6,22.86297508887452,10.853996421522282,16.858972768185414,66.48939393939395,32.290151515151514,1344956,45905
2017-05-01,ME,Maine,COM,commercial,309.97175,million kilowatt hours,2017,5,16.35360167456969,5.71658996956952,11.035095822069604,218.98769230769236,6.468461538461537,1344956,45905
2017-04-01,ME,Maine,COM,commercial,296.84084,million kilowatt hours,2017,4,11.759809833664898,1.0087357473106395,6.37577850998379,338.48203125,0.1984375000000001,1344956,45905
2017-03-01,ME,Maine,COM,commercial,359.92272,million kilowatt hours,2017,3,0.93291403019024,-9.954684039265691,-4.510885004537727,681.20234375,0.0,1344956,45905
2017-02-01,ME,Maine,COM,commercial,288.64527,million kilowatt hours,2017,2,0.3361578778519955,-11.191068232421172,-5.427455177284589,613.9738461538462,0.0,1344956,45905
2017-01-01,ME,Maine,COM,commercial,365.63653,million kilowatt hours,2017,1,0.007429347778824,-9.663463325883429,-4.838431582750477,671.9350746268657,0.0,1344956,45905
2016-12-01,ME,Maine,COM,commercial,348.84638,million kilowatt hours,2016,12,-0.1980621965238024,-10.53230129630901,-5.366779986885615,705.3181818181819,0.0,1340292,44234
2016-11-01,ME,Maine,COM,commercial,290.64763,million kilowatt hours,2016,11,8.079748276414943,-0.9660249318582652,3.556861672278339,425.7257575757576,0.0,1340292,44234
2016-10-01,ME,Maine,COM,commercial,308.90881,million kilowatt hours,2016,10,14.380519865377488,3.3600607797838054,8.870290322580646,281.55,0.023076923076923,1340292,44234
2016-09-01,ME,Maine,COM,commercial,373.46862,million kilowatt hours,2016,9,22.16364012203535,9.553092556426774,15.85836633923106,88.32230769230769,24.35692307692308,1340292,44234
2016-08-01,ME,Maine,COM,commercial,395.76247,million kilowatt hours,2016,8,26.4415007811782,13.626580681365628,20.03404073127191,9.403030303030304,70.47803030303031,1340292,44234
2016-07-01,ME,Maine,COM,commercial,342.74838,million kilowatt hours,2016,7,26.14547589977405,14.182956736156232,20.164216317965145,17.97923076923077,83.57692307692308,1340292,44234
2016-06-01,ME,Maine,COM,commercial,327.98066,million kilowatt hours,2016,6,22.70740195053988,10.090303950838432,16.398833109419314,65.13030303030304,18.866666666666667,1340292,44234
2016-05-01,ME,Maine,COM,commercial,305.80795,million kilowatt hours,2016,5,18.33366730229356,5.904516314423433,12.124807665082416,185.68257575757573,5.054545454545455,1340292,44234
2016-04-01,ME,Maine,COM,commercial,299.15973,million kilowatt hours,2016,4,10.444517288267289,-2.6534188034188038,3.903896103896104,412.2636363636364,0.0,1340292,44234
2016-03-01,ME,Maine,COM,commercial,344.93058,million kilowatt hours,2016,3,4.817695991198958,-5.859573325197166,-0.5209386669991045,564.209090909091,0.0,1340292,44234
2016-02-01,ME,Maine,COM,commercial,316.46906,million kilowatt hours,2016,2,1.256663260111536,-10.93086066232618,-4.835761101924895,651.6053030303029,0.0,1340292,44234
2016-01-01,ME,Maine,COM,commercial,331.75774,million kilowatt hours,2016,1,-0.8334630741619989,-10.948575902393108,-5.891019488277553,729.6681818181818,0.0,1340292,44234
2015-12-01,ME,Maine,COM,commercial,362.41201,million kilowatt hours,2015,12,4.057315142526488,-3.5346255660048764,0.2593539117538005,540.6954545454546,0.0,1335768,42939
2015-11-01,ME,Maine,COM,commercial,271.61604,million kilowatt hours,2015,11,8.636300519403967,-1.4331999014645191,3.60702626417394,424.0901515151516,0.0,1335768,42939
2015-10-01,ME,Maine,COM,commercial,327.614,million kilowatt hours,2015,10,12.875784906096968,1.0244722363329188,6.950128571214943,338.9977272727273,0.0,1335768,42939
2015-09-01,ME,Maine,COM,commercial,367.64827,million kilowatt hours,2015,9,23.809233856820065,10.589906764159638,17.201086332781735,64.47878787878788,40.64242424242424,1335768,42939
2015-08-01,ME,Maine,COM,commercial,375.16525,million kilowatt hours,2015,8,25.851858032895297,14.388542488286648,20.120200260590973,7.418181818181819,72.68484848484849,1335768,42939
2015-07-01,ME,Maine,COM,commercial,360.00403,million kilowatt hours,2015,7,24.82890669589409,13.1759028550241,19.00266130904896,20.96439393939394,51.78484848484849,1335768,42939
2015-06-01,ME,Maine,COM,commercial,333.12613,million kilowatt hours,2015,6,20.201670694721592,9.522653359538264,14.86622297240356,102.79552238805972,9.879850746268655,1335768,42939
2015-05-01,ME,Maine,COM,commercial,289.47783,million kilowatt hours,2015,5,20.903113765947893,6.53804398836724,13.721375841320812,141.86985294117648,15.530882352941177,1335768,42939
2015-04-01,ME,Maine,COM,commercial,323.56182,million kilowatt hours,2015,4,10.038766120602702,-2.057370631940847,3.990697744330928,413.7478260869565,0.0,1335768,42939
2015-03-01,ME,Maine,COM,commercial,322.81037,million kilowatt hours,2015,3,1.485199623616645,-11.640977902281282,-5.0771070303867925,699.8115942028985,0.0,1335768,42939
2015-02-01,ME,Maine,COM,commercial,331.30335,million kilowatt hours,2015,2,-7.698397707231042,-20.613912636477856,-14.153738931358497,883.7326086956522,0.0,1335768,42939
2015-01-01,ME,Maine,COM,commercial,353.08291,million kilowatt hours,2015,1,-4.106023919245118,-16.743622558700903,-10.424823238973008,872.015,0.0,1335768,42939
2014-12-01,ME,Maine,COM,commercial,343.63902,million kilowatt hours,2014,12,1.4098142904993995,-6.36034456339967,-2.4759541139568464,621.7835714285715,0.0,1336617,41137
2014-11-01,ME,Maine,COM,commercial,311.7743,million kilowatt hours,2014,11,5.266528209259412,-3.831984087202133,0.7182721191715553,506.4835714285714,0.0,1336617,41137
2014-10-01,ME,Maine,COM,commercial,323.99183,million kilowatt hours,2014,10,14.66964269682875,4.893677615109496,9.781363688995237,253.92142857142855,1.2099999999999995,1336617,41137
2014-09-01,ME,Maine,COM,commercial,336.65745,million kilowatt hours,2014,9,20.82219065863893,7.613630176975005,14.21791041780697,133.12071428571429,20.110714285714284,1336617,41137
2014-08-01,ME,Maine,COM,commercial,358.22206,million kilowatt hours,2014,8,24.47945518593501,12.471953429007463,18.477046769357173,21.31857142857143,36.05285714285715,1336617,41137
2014-07-01,ME,Maine,COM,commercial,382.52435,million kilowatt hours,2014,7,26.00814074653563,14.326960878387464,20.167550812461545,9.702857142857145,76.30857142857144,1336617,41137
2014-06-01,ME,Maine,COM,commercial,317.85033,million kilowatt hours,2014,6,23.15867921651419,10.61759002788855,16.886056449553,56.12428571428571,22.90642857142857,1336617,41137
2014-05-01,ME,Maine,COM,commercial,313.50486,million kilowatt hours,2014,5,17.309227402067414,5.80619038708003,11.55770889457372,199.23591549295776,0.5274647887323944,1336617,41137
2014-04-01,ME,Maine,COM,commercial,296.48204,million kilowatt hours,2014,4,10.427845494016733,-1.5205273747749657,4.4536590596208825,398.7239436619719,0.0,1336617,41137
2014-03-01,ME,Maine,COM,commercial,329.49204,million kilowatt hours,2014,3,-0.0106829641603343,-13.25450625728923,-6.6349700461329295,744.8866197183098,0.0,1336617,41137
2014-02-01,ME,Maine,COM,commercial,318.85188,million kilowatt hours,2014,2,-1.923024738172625,-14.33668137965321,-8.129853058912918,711.3316901408451,0.0,1336617,41137
2014-01-01,ME,Maine,COM,commercial,351.57986,million kilowatt hours,2014,1,-3.5323177411923123,-14.535902139972546,-9.028327167017965,823.5232394366197,0.0,1336617,41137
2024-12-01,MA,Massachusetts,RES,residential,1753.01386,million kilowatt hours,2024,12,4.619071057974284,-4.9528200783684655,-0.1682244613212355,559.2863636363636,0.0,7136171,93607
2024-11-01,MA,Massachusetts,RES,residential,1456.03797,million kilowatt hours,2024,11,13.081969696969695,1.5785172413793105,7.330021943573668,320.1881818181818,1.6145454545454547,7136171,93607
2024-10-01,MA,Massachusetts,RES,residential,1453.16518,million kilowatt hours,2024,10,18.13476900981851,5.004203691130276,11.576204876108935,197.4690909090909,0.6281818181818185,7136171,93607
2024-09-01,MA,Massachusetts,RES,residential,1579.69615,million kilowatt hours,2024,9,23.17230127216334,11.641859663963112,17.406648574414092,38.92181818181818,21.994545454545456,7136171,93607
2024-08-01,MA,Massachusetts,RES,residential,1879.55037,million kilowatt hours,2024,8,26.551562514719247,15.57795554464075,21.065367035467315,7.744545454545455,101.80909090909093,7136171,93607
2024-07-01,MA,Massachusetts,RES,residential,2051.41355,million kilowatt hours,2024,7,28.903417044908043,18.49745109784265,23.69998952072557,0.3236363636363636,173.29454545454547,7136171,93607
2024-06-01,MA,Massachusetts,RES,residential,1620.25323,million kilowatt hours,2024,6,26.5317200190614,14.542996913686569,20.54380516131378,10.379090909090907,85.6590909090909,7136171,93607
2024-05-01,MA,Massachusetts,RES,residential,1438.7468,million kilowatt hours,2024,5,20.45043488821153,9.787457692289172,15.120373586011072,106.62727272727273,20.008181818181814,7136171,93607
2024-04-01,MA,Massachusetts,RES,residential,1466.68386,million kilowatt hours,2024,4,13.991177309493402,2.8288017386508764,8.413358561670343,281.45,0.0666666666666665,7136171,93607
2024-03-01,MA,Massachusetts,RES,residential,1660.66012,million kilowatt hours,2024,3,9.277722298296908,0.1452823639383585,4.712657400984134,401.19351851851854,0.0,7136171,93607
2024-02-01,MA,Massachusetts,RES,residential,1751.57077,million kilowatt hours,2024,2,5.387649594284291,-4.514649648547708,0.4323246743833219,494.7962962962963,0.0,7136171,93607
2024-01-01,MA,Massachusetts,RES,residential,1881.84313,million kilowatt hours,2024,1,2.993718485326037,-4.731910705253624,-0.8991090104894752,572.6292452830188,0.0,7136171,93607
